id	doi	space	title	authors	year	journal
10908201	10.1093/brain/123.8.1722	MNI	Episodic memory in left temporal lobe epilepsy: a functional MRI study.	Dupont S, Van de Moortele PF, Samson S, Hasboun D, Poline JB, Adam C, Lehericy S, Le Bihan D, Samson Y, Baulac M	2000	Brain : a journal of neurology
10912590	10.1002/1097-0193(200007)10:3<107::AID-HBM20>3.0.CO;2-8	MNI	Modulation and task effects in auditory processing measured using fMRI.	Hall DA, Haggard MP, Akeroyd MA, Summerfield AQ, Palmer AR, Elliott MR, Bowtell RW	2000	Human brain mapping
10913505	10.1016/S0006-3223(00)00874-X	TAL	Differential limbic--cortical correlates of sadness and anxiety in healthy subjects: implications for affective disorders.	Liotti M, Mayberg HS, Brannan SK, McGinnis S, Jerabek P, Fox PT	2000	Biological psychiatry
10920049	10.1093/cercor/10.8.772	MNI	Visual perception of motion and 3-D structure from motion: an fMRI study.	Paradis AL, Cornilleau-Peres V, Droulez J, Van De Moortele PF, Lobel E, Berthoz A, Le Bihan D, Poline JB	2000	Cerebral cortex (New York, N.Y. : 1991)
10978692	10.1016/S0926-6410(00)00022-7	MNI	Cortical activations during paced finger-tapping applying visual and auditory pacing stimuli.	Jancke L, Loose R, Lutz K, Specht K, Shah NJ	2000	Brain research. Cognitive brain research
10978708	10.1016/S0926-6410(00)00016-1	UNKNOWN	Modulation of task-related neural activity in task-switching: an fMRI study.	Kimberg DY, Aguirre GK, D'Esposito M	2000	Brain research. Cognitive brain research
10978709	10.1016/S0926-6410(00)00029-X	TAL	fMRI evidence of age-related hippocampal dysfunction in feature binding in working memory.	Mitchell KJ, Johnson MK, Raye CL, D'Esposito M	2000	Brain research. Cognitive brain research
10980029		MNI	Representation of the temporal envelope of sounds in the human brain.	Giraud AL, Lorenzi C, Ashburner J, Wable J, Johnsrude I, Frackowiak R, Kleinschmidt A	2000	Journal of neurophysiology
10980036		MNI	Activation of the dorsal premotor cortex and pre-supplementary motor area of humans during an auditory conditional motor task.	Kurata K, Tsuji T, Naraki S, Seino M, Abe Y	2000	Journal of neurophysiology
10982747	10.1093/cercor/10.9.866	MNI	Sex differences in lateralization revealed in the posterior language areas.	Kansaku K, Yamaura A, Kitazawa S	2000	Cerebral cortex (New York, N.Y. : 1991)
10982748	10.1093/cercor/10.9.873	TAL	A comparison of visual and auditory motion processing in human cerebral cortex.	Lewis JW, Beauchamp MS, DeYoe EA	2000	Cerebral cortex (New York, N.Y. : 1991)
10982749	10.1093/cercor/10.9.889	TAL	Working memory of auditory localization.	Martinkauppi S, Rama P, Aronen HJ, Korvenoja A, Carlson S	2000	Cerebral cortex (New York, N.Y. : 1991)
10998123	10.1046/j.1460-9568.2000.00223.x	TAL	Involvement of the human frontal eye field and multiple parietal areas in covert  visual selection during conjunction search.	Donner T, Kettermann A, Diesch E, Ostendorf F, Villringer A, Brandt SA	2000	The European journal of neuroscience
11004124	10.1093/brain/123.10.2065	MNI	Musical hallucinosis in acquired deafness. Phenomenology and brain substrate.	Griffiths TD	2000	Brain : a journal of neurology
11018487	10.1016/S1388-2457(00)00420-X	MNI	Somatosensory cortex responses to median nerve stimulation: fMRI effects of current amplitude and selective attention.	Backes WH, Mess WH, van Kranen-Mastenbroek V, Reulen JP	2000	Clinical neurophysiology : official journal of the International Federation of Clinical Neurophysiology
11050021	10.1093/brain/123.11.2203	TAL	The functional neuroanatomy of social behaviour: changes in cerebral blood flow when people with autistic disorder process facial expressions.	Critchley HD, Daly EM, Bullmore ET, Williams SC, Van Amelsvoort T, Robertson DM, Rowe A, Phillips M, McAlonan G, Howlin P, Murphy DG	2000	Brain : a journal of neurology
11050024	10.1093/brain/123.11.2240	MNI	Understanding dissociations in dyscalculia: a brain imaging study of the impact of number size on the cerebral networks for exact and approximate calculation.	Stanescu-Cosson R, Pinel P, van De Moortele PF, Le Bihan D, Cohen L, Dehaene S	2000	Brain : a journal of neurology
11050027	10.1093/brain/123.11.2273	MNI	The neurology of saccades and covert shifts in spatial attention: an event-related fMRI study.	Perry RJ, Zeki S	2000	Brain : a journal of neurology
11053229	10.1093/cercor/10.11.1078	MNI	Physiological dysfunction of the dorsolateral prefrontal cortex in schizophrenia  revisited.	Callicott JH, Bertolino A, Mattay VS, Langheim FJ, Duyn J, Coppola R, Goldberg TE, Weinberger DR	2000	Cerebral cortex (New York, N.Y. : 1991)
11053230	10.1093/cercor/10.11.1093	MNI	Partially overlapping neural networks for real and imagined hand movements.	Gerardin E, Sirigu A, Lehericy S, Poline JB, Gaymard B, Marsault C, Agid Y, Le Bihan D	2000	Cerebral cortex (New York, N.Y. : 1991)
11073867	10.1093/cercor/10.12.1176	TAL	Task-specific repetition priming in left inferior prefrontal cortex.	Wagner AD, Koutstaal W, Maril A, Schacter DL, Buckner RL	2000	Cerebral cortex (New York, N.Y. : 1991)
11074084	10.1016/S0028-3932(00)00069-5	MNI	Neural substrates for the recognition of newly learned faces: a functional MRI study.	Katanoda K, Yoshikawa K, Sugishita M	2000	Neuropsychologia
11080231	10.1136/jnnp.69.6.780	MNI	Cerebral activation pattern in primary writing tremor.	Berg D, Preibisch C, Hofmann E, Naumann M	2000	Journal of neurology, neurosurgery, and psychiatry
11087002	10.1016/S0896-6273(00)00104-5	TAL	Neural correlates of the attentional blink.	Marois R, Chun MM, Gore JC	2000	Neuron
11095716	10.1073/pnas.240461697	MNI	Disruption of the neural response to rapid acoustic stimuli in dyslexia: evidence from functional MRI.	Temple E, Poldrack RA, Protopapas A, Nagarajan S, Salz T, Tallal P, Merzenich MM, Gabrieli JD	2000	Proceedings of the National Academy of Sciences of the United States of America
11099442	10.1093/brain/123.12.2373	UNKNOWN	The neurological basis of developmental dyslexia: an overview and working hypothesis.	Habib M	2000	Brain : a journal of neurology
11099454	10.1093/brain/123.12.2531	MNI	Neural consequences of acting in near versus far space: a physiological basis for clinical dissociations.	Weiss PH, Marshall JC, Wunderlich G, Tellmann L, Halligan PW, Freund HJ, Zilles K, Fink GR	2000	Brain : a journal of neurology
11099732	10.1016/S0028-3932(00)00078-6	MNI	'Where' depends on 'what': a differential functional anatomy for position discrimination in one- versus two-dimensions.	Fink GR, Marshall JC, Weiss PH, Shah NJ, Toni I, Halligan PW, Zilles K	2000	Neuropsychologia
11099827	10.1016/S0304-3940(00)01612-8	MNI	Naming of animals and tools: a functional magnetic resonance imaging study of categorical differences in the human brain areas commonly used for naming visually presented objects.	Okada T, Tanaka S, Nakai T, Nishizawa S, Inui T, Sadato N, Yonekura Y, Konishi J	2000	Neuroscience letters
11110829		MNI	Learning- and expectation-related changes in the human brain during motor learning.	Ramnani N, Toni I, Josephs O, Ashburner J, Passingham RE	2000	Journal of neurophysiology
11110834		TAL	Tracking the hemodynamic responses to reward and punishment in the striatum.	Delgado MR, Nystrom LE, Fissell C, Noll DC, Fiez JA	2000	Journal of neurophysiology
11113035	10.1093/cercor/11.1.59	MNI	Separate neural correlates for the mnemonic components of successive discrimination and working memory tasks.	Cornette L, Dupont P, Bormans G, Mortelmans L, Orban GA	2001	Cerebral cortex (New York, N.Y. : 1991)
11113036	10.1093/cercor/11.1.73	MNI	The noradrenergic alpha2 agonist clonidine modulates behavioural and neuroanatomical correlates of human attentional orienting and alerting.	Coull JT, Nobre AC, Frith CD	2001	Cerebral cortex (New York, N.Y. : 1991)
11113037	10.1093/cercor/11.1.85	MNI	Dissociable mechanisms of attentional control within the human prefrontal cortex.	Nagahama Y, Okada T, Katsumi Y, Hayashi T, Yamauchi H, Oyanagi C, Konishi J, Fukuyama H, Shibasaki H	2001	Cerebral cortex (New York, N.Y. : 1991)
11114477	10.1016/S0304-3940(00)01665-7	MNI	Domain-specific distribution of working memory processes along human prefrontal and parietal cortices: a functional magnetic resonance imaging study.	Gruber O, von Cramon DY	2001	Neuroscience letters
11115652	10.1016/S0028-3932(00)00101-9	UNKNOWN	Automatic activation of positive but not negative attitudes after traumatic brain injury.	Park NW, Conrod B, Rewilak D, Kwon C, Gao F, Black SE	2001	Neuropsychologia
11133788	10.1093/brain/124.1.67	MNI	Characterizing the neural mechanisms of skill learning and repetition priming: evidence from mirror reading.	Poldrack RA, Gabrieli JD	2001	Brain : a journal of neurology
11133789	10.1093/brain/124.1.83	MNI	Separate neural subsystems within 'Wernicke's area'.	Wise RJ, Scott SK, Blank SC, Mummery CJ, Murphy K, Warburton EA	2001	Brain : a journal of neurology
11157567	10.1093/brain/124.2.399	MNI	Depth of processing effects on neural correlates of memory encoding: relationship between findings from across- and within-task comparisons.	Otten LJ, Henson RN, Rugg MD	2001	Brain : a journal of neurology
11160520		MNI	Multisensory cortical signal increases and decreases during vestibular galvanic stimulation (fMRI).	Bense S, Stephan T, Yousry TA, Brandt T, Dieterich M	2001	Journal of neurophysiology
11160524		TAL	Cerebral cortical representation of automatic and volitional swallowing in humans.	Martin RE, Goodyear BG, Gati JS, Menon RS	2001	Journal of neurophysiology
11163281	10.1016/S0896-6273(00)00168-9	MNI	Distributed neural systems for the generation of visual images.	Ishai A, Ungerleider LG, Haxby JV	2000	Neuron
11163282	10.1016/S0896-6273(00)00169-0	MNI	Auditory processing across the sleep-wake cycle: simultaneous EEG and fMRI monitoring in humans.	Portas CM, Krakow K, Allen P, Josephs O, Armony JL, Frith CD	2000	Neuron
11163369	10.1016/S0028-3932(00)00106-8	MNI	PET evaluation of bilingual language compensation following early childhood brain damage.	Tierney MC, Varga M, Hosey L, Grafman J, Braun A	2001	Neuropsychologia
11163375	10.1016/S0028-3932(00)00087-7	TAL	Perceptual specificity in visual object priming: functional magnetic resonance imaging evidence for a laterality difference in fusiform cortex.	Koutstaal W, Wagner AD, Rotte M, Maril A, Buckner RL, Schacter DL	2001	Neuropsychologia
11167053	10.1016/S0926-6410(00)00045-8	MNI	A comparison of 'Early' and 'Late' stage brain activation during brief practice of a simple motor task.	Tracy JI, Faro SS, Mohammed F, Pinus A, Christensen H, Burkland D	2001	Brain research. Cognitive brain research
11167061	10.1016/S0926-6410(00)00056-2	MNI	Activity in fusiform face area modulated as a function of working memory load.	Druzgal TJ, D'Esposito M	2001	Brain research. Cognitive brain research
11169872	10.1002/1097-0193(200102)12:2<79::AID-HBM1005>3.0.CO;2-I	MNI	Detection of fMRI activation using cortical surface mapping.	Andrade A, Kherif F, Mangin JF, Worsley KJ, Paradis AL, Simon O, Dehaene S, Le Bihan D, Poline JB	2001	Human brain mapping
11169874	10.1002/1097-0193(200102)12:2<100::AID-HBM1007>3.0.CO;2-6	MNI	Event-related fMRI study of response inhibition.	Liddle PF, Kiehl KA, Smith AM	2001	Human brain mapping
11170305	10.1002/1097-0193(200103)12:3<131::AID-HBM1010>3.0.CO;2-C	MNI	Error-related brain activation during a Go/NoGo response inhibition task.	Menon V, Adleman NE, White CD, Glover GH, Reiss AL	2001	Human brain mapping
11182099	10.1016/S0896-6273(01)00198-2	MNI	Polymodal motion processing in posterior parietal and premotor cortex: a human fMRI study strongly implies equivalencies between humans and monkeys.	Bremmer F, Schlack A, Shah NJ, Zafiris O, Kubischik M, Hoffmann K, Zilles K, Fink GR	2001	Neuron
11208666	10.1093/cercor/11.2.114	MNI	The role of the inferior parietal cortex in linking the tactile perception and manual construction of object shapes.	Jancke L, Kleinschmidt A, Mirzazade S, Shah NJ, Freund HJ	2001	Cerebral cortex (New York, N.Y. : 1991)
11209064	10.1073/pnas.98.2.676	UNKNOWN	A default mode of brain function.	Raichle ME, MacLeod AM, Snyder AZ, Powers WJ, Gusnard DA, Shulman GL	2001	Proceedings of the National Academy of Sciences of the United States of America
11222456	10.1093/brain/124.3.558	MNI	Event-related functional magnetic resonance imaging in Parkinson's disease before and after levodopa.	Haslinger B, Erhard P, Kampfe N, Boecker H, Rummeny E, Schwaiger M, Conrad B, Ceballos-Baumann AO	2001	Brain : a journal of neurology
11230093	10.1093/cercor/11.3.210	TAL	Interval and ordinal properties of sequences are associated with distinct premotor areas.	Schubotz RI, von Cramon DY	2001	Cerebral cortex (New York, N.Y. : 1991)
11230094	10.1093/cercor/11.3.223	TAL	The neural bases of sentence comprehension: a fMRI examination of syntactic and lexical processing.	Keller TA, Carpenter PA, Just MA	2001	Cerebral cortex (New York, N.Y. : 1991)
11230097	10.1093/cercor/11.3.260	MNI	The role of dorsolateral prefrontal cortex in the preparation of forthcoming actions: an fMRI study.	Pochon JB, Levy R, Poline JB, Crozier S, Lehericy S, Pillon B, Deweer B, Le Bihan D, Dubois B	2001	Cerebral cortex (New York, N.Y. : 1991)
11230098	10.1093/cercor/11.3.267	MNI	Conjoint and extended neural networks for the computation of speech codes: the neural basis of selective impairment in reading words and pseudowords.	Xu B, Grafman J, Gaillard WD, Ishii K, Vega-Bermudez F, Pietrini P, Reeves-Tyer P, DiCamillo P, Theodore W	2001	Cerebral cortex (New York, N.Y. : 1991)
11231095	10.1016/S0925-4927(00)00081-0	TAL	Audio-visual speech perception in schizophrenia: an fMRI study.	Surguladze SA, Calvert GA, Brammer MJ, Campbell R, Bullmore ET, Giampietro V, David AS	2001	Psychiatry research
11239442	10.1016/S0896-6273(01)00225-2	MNI	Neural activity in the human brain relating to uncertainty and arousal during anticipation.	Critchley HD, Mathias CJ, Dolan RJ	2001	Neuron
11239713	10.1016/S0304-3940(01)01607-X	MNI	The transfer of a timing pattern to the untrained human hand investigated with functional magnetic resonance imaging.	Lutz K, Weidner R, Shah NJ, Jancke L	2001	Neuroscience letters
11239901	10.1016/S0006-3223(00)01066-0	TAL	Amygdala response to facial expressions in children and adults.	Thomas KM, Drevets WC, Whalen PJ, Eccard CH, Dahl RE, Ryan ND, Casey BJ	2001	Biological psychiatry
11240106	10.1016/S0926-6410(00)00058-6	MNI	An fMRI study of the functional neuroanatomy of picture encoding in younger and older adults.	Iidaka T, Sadato N, Yamada H, Murata T, Omori M, Yonekura Y	2001	Brain research. Cognitive brain research
11240107	10.1016/S0926-6410(00)00059-8	MNI	Neuroanatomical discrimination between manipulating and maintaining processes involved in verbal working memory; a functional MRI study.	Tsukiura T, Fujii T, Takahashi T, Xiao R, Inase M, Iijima T, Yamadori A, Okuda J	2001	Brain research. Cognitive brain research
11240114	10.1016/S0926-6410(00)00069-0	TAL	Functional organization of the lateral premotor cortex: fMRI reveals different regions activated by anticipation of object properties, location and speed.	Schubotz RI, von Cramon DY	2001	Brain research. Cognitive brain research
